comment,score,id_hotel
"We stayed at Paraiso Sayulita for two weeks January 2020. Firstly I would like to say this place is excellent. This is a new boutique hotel in Sayulita. The rooms were comfortable with great AC and convenient for cooking in the kitchen. The roof top pool was an amazing place to hang out. The pool is heated and  the water inviting to go for a swim day or night. Lots of chaise lounge chairs to relax plus a pizza cooking oven on a higher roof top deck we used to make some baguettes. The staff was friendly with smiles on their faces and very helpful. Marisa the owner was also very helpful, warm and friendly. We met other guest as well which was a bonus. I would highly recommend this place and would definitely stay again. Thank you Marisa and your staff.    Grant and Celine Jan 15-29",50,1100
"Great new property outside of the downtown area, on a hill about a 5 minute walk away. The rooms are simple yet functional, and everything worked. The actual bedroom area is on the smaller side, but I can't imagine travelling to Sayulita just to sit in your room all day. It was really nice to have a full fridge and a functioning kitchen. Good water pressure in the shower. AC worked very well. Pool area and terraces have great views.   We were fortunate to have the entire property to ourselves and were provided with excellent service from the staff, who we could contact at any time via WhatsApp.  They texted us on our day of arrival to verify our arrival time and indicated that we could contact them with any questions or requests.  We will definitely stay here again for future",50,1100
" visits to Sayulita as the price is excellent for what you get, especially when compared to the rest of the options in town. Do note that there are no elevators and you will need to climb stairs to the pool and terrace areas, and possibly your room. Loved the property and wish them the very best for their future.",50,1100
"We came here for a long weekend. Great location and friendly vibe and great service. Good prices. We could hear the DJ party down the beach on Friday night. But nothing that a few margaritas couldn’t take care of. Surfboard rentals at multiple spots next to hotel although quality of equipment is well used. If you love to eat tacos, surf and have a few drinks this is a great place. I would come back for sure.",50,1101
Arrived here yesterday and was immediately charmed by our host Gustavo and our room. Incredibly friendly service from all the staff.  Our ocean front room was clean with a high ceiling and a lovely open floor plan. You can shower while taking in a view of the ocean.  Are you in love with the hotel yet? You will be after you sleep on their incredibly firm and comfortable mattress. Beach chairs provided by the hotel. I’ve heard the restaurant is fantastic. And the location ? The center of town is a flip-flop away.  Do yourself a favor and stay here. And try Bebida’s  tacos. And all will be good in the world.,50,1101
This place has a good impression they  greed you as soon as walk in . Very helpful as me and my couple decided to walk the town for a few we headed back to our room early so around 1230 am one of there employees of the hotel unlocks our door with his keys and walks in our room.as we were asleep my wife yelled and he said I didn’t you were in here and ran off as I went to the door he disappeared  I’ve called there reception the lady said if you don’t like leave this is some very sneaky stuff going on here  next day in the am we decided to leave ran into a few employees in the bar lobby I’ve ask who’s In  charge and a Gustavo said me told him the issue and it didn’t really concern him as I’ve looked over. and the guy that walked in on us was seating There I’ve told him and he said,10,1101
 I’ve give you the  person in charge number call him. It’s not save they could take your belongings or even hurts us as we stay there.,40,1101
…,50,1101
"Location is amazing - right on the beach, with free beach chairs, in the middle of all the action. Service was friendly and attentive, food and drinks were delicious.  I had an ocean view room and the terrace and view were amazing! Air conditioning was awesome. The building is showing wear and tear so furnishings are quite old and worn out but I wasn't expecting a luxurious stay for the price. Room was comfortable. Value was good for a busy beach town.   The only thing that bothered me was the smell - the room and sheets smelled musty and there was a bad smell coming from the shower drain. This would be tolerable if there was a door to close but since the bathroom is completely open, the smell permeates through the room. It was bad enough that in order to sleep I had to put",50,1101
 towels over the drain to keep the smell at bay.,50,1101
…,50,1101
"We hosted our destination wedding in Sayulita  in March 2021. The week started with our bachelor/bachelorette parties. The Bachelor party dinner was held here at MAR with the help from Gus hosting the private dinner. He went above and beyond to make sure the guys had an amazing night.   The day after the wedding we hosted a Beach Party at MAR with the help from Gus again. We rented all the tables/chairs/umbrellas in front of the restaurant where our guests could come hang out, have a cocktail and bar food, and recover while telling stories from the night before. It was the perfect end to the weekend.",50,1101
Excellent experience. Perfect location. Bohemian just like advertised. Excellent service  This is located right on the beach. Likely the hotel with the best location in sayulita  Decorated as bohemian which is suitable for this bohemian surfer town. 2 min walk to town square and all the action at night as well. It is rustic and bohemian just as advertised with nice garden in back and roof top bar. Staff were excellent.   Andres was host who took care of me and he was amazing. Best host i have had in many years. Brought my puppy and they were great with him   Room had beautiful view of ocean and felt like I was sleeping on the beach itself in the water!   Highly recommend it.   Richard (RJ),50,1101
"These are palapa style accommodations in the jungle a very long walk from town. That means open air for bugs, spiders etc. Luckily they have very effective netting over the beds. These have beautiful views and a great place to sit and watch the beautiful bay. The palapa themselves are in need of upkeep. Our front door was very hard to slide open. The folding door on the balcony was missing hardware so it didn’t lock. Big bathroom and closet area which was good, but no coffee maker. The walk is long, unless you have a car or rent a golf cart from the resort for 1200 pesos per day. The people running the place are very nice and it feels like the are trying. Our experience with food was not great, but the owner did admit as much and comp’d our meal without us even asking, which was",30,1102
" a nice gesture. The free continental breakfast is good and their coffee is great. If you do an add-on of chiliqules, be warned that they charge 250 pesos for it. Beer and lemonade at the bar was charged at 100 pesos per drink at checkout. This was twice the price at the nicest restaurants in Guadalajara or PV. My bad for not asking I guess . The pool area is quaint and scenic. The railing has large gaps (3ft wide) where the railing has rotted and been removed but not replaced.   If you go in eyes wide open this may be the place for you.",10,1102
…,20,1102
"Do not go here! Dirty and rip off! I have never had such a bad hotel experience in my life. Do not go here. Four of us (two couples) traveled here for my boyfriend's 30th birthday. We booked the Kingszie category twice but were given a queen size room and were told there was no difference except for the bed. Unfortunately this was absolutely not true, the room had no proper balcony monks and was in a run down condition. They just have been super respectless. The worst thing was that the mosquito net, which is quite justified in a jungle hotel, was absolutely filthy. We called the hotel manager, who completely downplayed the matter (see photos). The  bedding was absolutely disgusting and dirty! A- See pictures attached. After the boss of the hotel came and said that the hotel was",50,1102
" completely booked she offered us to pay us the full amount back (I had already paid by credit card) The unfriendly hotel assistant said they would do it right away and we went to another hotel. But unfortunately, the money was not transferred and we had to go two days again in the jungle. Apparently, the hotel was then transferred back to my credit card. After two weeks, the money was still not on my account, after countless Whats App messages; mails and phone calls I got a partial amount back and they told me they would not transfer the rest, because that would be the Booking.com fee. The hotel had indicated here that we have not arrived. An absolute impudence the photos attached prove that we were there! I am currently with Booking. com in contact and try for weeks to get the rest back.  Do not go here, the service is outrageous and you are treated condescendingly despite the high price. I have never experienced anything like this. This experience definitely ruined our vacation and we have not received our money to this day and the hotel is no longer responding. Such a waste of time!",50,1102
…,50,1102
"First of all, I might have given this property a higher score had it not been for the fact that on the first night all of our cash and jewelry was stolen. Security should be the highest priority and unfortunately this property lacks adequate staff presence to protect guest rooms from entry.   A hole in the fence and folding doors on the balcony provide easy access. Conveniently, there was no camera with a view of the far side of the property leaving the Master Suite completely vulnerable to entry via the balcony. I would like to believe the Manager who indicated that no previous guests had experienced theft, but it was too obvious that the 'rats' had created a well worn path and likely have been accessing the Master Suite for some time. I would also like to believe that no other",50,1102
" members of staff had conspired with the rats, but only the police report and phone records will tell us for sure. The fact that we had just arrived and left the room for only 2 hours means that either the rats are constantly watching or they were notified of the opportunity.  Sadly, I now appreciate that many of the other sub-par reviews on Google were accurate and that Customer Service, menu options, and management are mostly lacking. I will repeat what others have said, I really wanted to love this place! The views are very good, and the bungalos are comfortable. However, guest secuirty and safety should be the priority, and I cannot recommend anyone stay at Siete Lunas and specifically the Master Suite until the rat problem is fixed.  I will update this review with further details once I read the final police report or hear back from the property. I requested the owner be notified of the theft, however to date the owner of the property has never responded. Enough said.",50,1102
…,40,1102
"Thank you Siete Lunas!  We decided to take a trip to Sayulita and stayed the second week of February, which was a bit cold for my liking but it was still delightful and romantic. From the start of my reservation, Alejandro and Arturo made sure my request were made and kept me informed at all times, they also made arrangements for a driver to pick us up from the Puerto Vallarta airport (at an additional cost). We arrived to the hotel and was greeted by Alejandro and Arturo with a couple of margaritas for us, which was nice. The rooms a sooo cute with an incredible view, they have a vert rustic feel to them. The staff was so welcoming and hospitable, they made sure we were comfortable at all times. The chef (Manuel) and Tere made us delicious authentic meals, while Lucy and Yadira",10,1102
"The only complaint is that we didn’t stay longer! We loved everything about this place. The decor, the location, everything was amazing! Aaron was super responsive and made our trip that much better. It’s a short walk to everywhere you need to go.  We will definitely be back!",50,1104
"All the reviews for this place are 100% accurate.   Aaron was a very helpful and responsive host.   Cannot beat the location.   Even tho the town was bustling and busy, the unit could be sealed tight so no outside noise came in.  Add the black out blinds and the result was an epic nights sleep.   Furniture was cozy.  Place was very clean. Kitchen was stocked.   Pool and our patio was amazing.   The YahYah cafe was conveniently located right out front so great breakfast awaited us every morning.   We stayed in a couple other places on this trip and everything squeaked or wobbled or rattled or leaked.  But Casa Makawe was properly maintained.  We very much appreciated how whisper quiet it could get.",50,1104
"Casa Makawe was excellent. Comfortable, quiet, yet only a couple minutes walk from the square. The units facing the street (larger units) are on each floor separated from one another by a hallway, so no adjacent walls. Also, Aaron the manager/contact person was always responsive to questions, communicated clearly, and great to work with (especially nice if it's your first time to Salulita).   Full recommendation!",50,1104
"We loved our time at Casa Makawe! Aaron and the team were very accommodating and made sure we had a great stay. We stayed in one of the Queen Studios for the first part of our stay and loved the simplicity of the room and added kitchen area for making coffee, breakfast, etc. The room was a little dark, but it was one of the ones facing the back and on the plus side was incredibly quiet even though we were there over the busy and loud New Years holiday. We extended our stay and moved to one of the King Studios and loved it! Nice and bright with 2 patios, a huge kitchen, and a great sitting area. Also loved the rooftop pool and close location to town. !Muchisimas gracias Casa Makawe!",50,1104
"We had the top floor lofted apartment at Casa Makawe and we loved it. The loft is approx 850 sf with 180 degree views of the town and hills of sayulita, private balconies and an indoor / outdoor vibe with sliding doors that open up all the way. We both worked from the apartment and didn't feel like we were missing out on anything because the apartment gave us incredible light, bird song, views, and breezes. The wifi is excellent - no issues and easy to do any type of downloads etc. The rooftop infinity pool was a perfect end of day respite after a day at the beach or exploring town.  Aaron is a responsive and accommodating host and we highly recommend Casa Makawe.",50,1104
"We stayed at CasaMakawe for a full month and couldn’t be happier. My partner and I had been traveling for a couple months, and casamakawe was the perfect place to enjoy sayulita and soak up Mexico. Modern vibes, great room, roof top and pool vibes- we thoroughly enjoyed our stay here. 10/10",50,1104
"We spent 5 days at casa makawe, and enjoyed every minute! The rooms are very comfortable with everything you would need.  It has a great location, under 5 minutes walk to get anywhere but it is just far enough to not hear all the amazing party spots bumpin at night. The pool was wonderful to relax in during the day and the bar had many games to play with other members staying in the building!  Highly recommend staying here! Aaron was a great host!",50,1104
"Perfect location just a short walk to the town which has many restaurants and bars. The rooms are modern with working and effective air conditioning. The kitchenette is well equipped should you wish to do some cooking of your own. Parking is available but limited. At the time of our visit the parking area was under construction. Should be available soon. Host is very friendly, speaks English and is always available. Rooftop pool is very inviting overlooking the town. Perfect for that evening sundowner. There is no cleaning service but I'm sure this could be arranged with the host.",50,1104
"A modern, newly built place. Super clean and spacious. Great location, a 5 minute walk to the main square or to the beach, yet far away enough from the noise of the bars.  Room had  a nice king size bed and Large shower which was nice after a day at the Beach.  Air conditioner worked great and the hammock in the room was a nice touch. Enjoyed the balcony in the evening before heading out. I would definitely stay here  again. ",50,1104
Aaron was very responsive and quick to reply to any questions we had. The roof top pool is a great lounging area. Location is perfect for access to beaches and the activity of town. Nice modern units with fully equipped kitchen. Note there is no oven. Gas cook top only. Filtered water as well.,50,1104
"This is not a fancy hotel but is quite adequate although you want a room with a view of the square. The location is excellent, rooms are clean, and it is a good value. Just what I expected.  The restaurant is good but we ate at lots of different places. We really like this small town",50,1105
"Hotel Tajin is conveniently located, right off the square and near the church courtyard where the voladores perform.   We stayed in the cheapest room on the main floor (which may have been a mistake) for 2 nights. King sized comfortable bed, AC, 1 bottle of water provided per day, lots of hot water, good wifi. The room showed lots of wear and tear, felt very humid  and was in need of an update. Being an old room, power outlets we high on the wall, making it difficult to charge our phone.  There must be nicer rooms because their pool area is beautiful!   There is a restaurant attached to the pool with very good food, La Parrochia. We much preferred it to the restaurant within the hotel.",30,1105
"The price didn't suggest luxury but the Tajin was very satisfactory with a comfortable, spacious room.  My room, being at the front of the building, offered a considerable view of the street life, with a distant view of a traditional ceremony (although the voladores might be out of reach).  The hotel staff were courteous.  Breakfast was not included in the price but what was available was more than enough; dinners were decent too.  With a small choice of accommodation in Papantla, I see no reason to stay anywhere else.",40,1105
"If you are looking for a clean, friendly hotel, with comfortable beds and a great location,  you have come to the right place!  This is not a hotel for people who expect first class accommodations.  There is no elevator (although there are people to carry your bags, if necessary), and the rooms have no safe, nor are the furnishings elegant, but this is a very clean, relaxing, pleasant place to relax after a day seeing the sights of Tajin and the darling town of Papantla.  There are verandas on each floor, a swimming pool, air conditioning, restaurants, and most everything you really need to unwind.  I highly recommend this hotel and would definitely return, especially at the low price charged for accommodations and the fact that it is right near the center of town.",40,1105
"20°26'45.66""N  97°19'15.80""W  To start with, you have to go up a flight of stairs to enter the hotel. With a heavy suitcase, this is not the best of situation.  However, once inside, you are greeted by a nice receptionist.  Normal time to get a room is 15:00. I got there at 13:30 and got my room immediately.  The room does not have carpet which makes for a cleaner room. 2 queen size beds (I was supposed to travel with my wife but she had some business to attend to so did not come with me. Furniture was totally adequate for my needs (4 TO 5 DAYS). The room has air conditioning which is a must (normally) for Papantla. The beds are comfortable although a little soft (for me). The TVs are old sets but perfectly adequate. There is cable.  The Internet works perfectly in the room.",40,1105
" Probably in all rooms since there are multiple routers on every floor. This is a big plus for me. View from the room is the pool. Also you can see the Voladore statue on top of the mountain just out of your window.  The shower head needs to be replaced but the pressure is very good so showers are fine. Plenty of hot water. Amenities are perfect, there is even a movable round mirror with 2 different mirror magnification. Shampoo, body cream and soap are supplied. There is a hair dryer. There should be a better attention to details. For example, there is paint missing on the wall under the window. Minor but should be corrected.  The situation of this hotel is perfect. It is one corner from the Zocalo or historical center where everything happens.  I usually get a hotel near the historical center because this is where you will find restaurants, boutiques and much activity. Also, depending on the purpose of my visit, I like to be there during the weekends since this is when you will encounter a lot of Mexicans.  There are 2 restaurants in this hotel. Neither is wow. The restaurant La Parroquia is a no go. I ordered shrimps in a butter sauce. There was no sauce. I told this to the waiter. He left and never came back to me. There were no excuses, nothing. Also, service was slow. There was only 1 waiter and he was swamped. I will obviously never return to this restaurant.  Service at the other restaurant (Totonaca) was much better. I only had breakfast there which was ok.  This was room 40 on the second floor. I then switched to room 52 on the 3rd floor.  The room itself was perfect, basically a little smaller but just as comfortable as room 40. However, it is situated under the washing machines so naps in the afternoon are impossible. Also, people walk with their heels and that makes noise as well. There are nets to prevent pigeons from sitting on window ledge but they need to be repaired so, in the morning, you will be woken up by the pigeons. The view is, well, keep the drapes drawn.  I definitely will return to that hotel but not in room 52.",40,1105
…,40,1105
"Reading other reviews it sounds like the hotel has had some needed upgrades.  Our bed was excellent and huge (we requested a King).  The room was #63 and called a Junior Suite, but was just a room, possibly larger than a standard.  The room looks out over the street and main plaza.  There was always music playing outside during the day,  but it quieted down completely at night. Someone wrote that Hotel Tajin is a few blocks from the central plaza; it is actually a half a block away.  Driving into Papantla?  I wish you luck!  Lots of one-way streets and screwy intersections!  Map your approach carefully beforehand. ",40,1105
This hotel is in a great location  - just a few blocks from the central square and cathedral - and an excellent view of Papantla. The room was clean and comfortable. The food in the hotel's restaurant was the best I had in Mexico.,40,1105
A quaint hotel located in the heart of the central district! Would definitely stay again. The only reason I didn't rate it 5 is because the towels were really hard and scratchy  Need to use suavatel Breakfast was included... huevos rancheros Were excellent as well as the coffee! 2 really nice restaurants to choose from to eat. We did have a slight problem locating the hotel as it is on a hill and the parking was at the bottom of it. Loved the town especially  On Sunday!!!!,40,1105
Great location.  Very clean. Wonderful staff. Nina was always helpful. Good continental breakfast included.  Our room #8 was very small 1 double bed.. try for a bigger room.  Very nice common areas and a pool.,40,1106
Beautiful place and super clean. Just stayed one night. Just outside the gate you can view the ocean. Comfortable bed with lots of pillows. There is a communal refrigerator to store your drinks. The staff made it 5 stars.,50,1106
"My wife and I stayed here 2 years ago before COVID.  It was so nice we came back again.  The place is exceptional.  Nothing fancy, yet very reasonably priced rooms only a block from the beach.  An easy bus ride from the airport, just walk across the bridge and catch a Compostella bus to Sayulita.  50 pesos.  It drops you off literally around the corner and a 5 minute walk away.  A lot of the downstairs rooms are small and spartan, no TV, microwave or fridge.  Yet reasonable.  There is a nice upstairs terrace that overlooks the street.  Every morning the owners, Theresa and Andres put out lots of great coffee, yogurt, fresh cut fruit and sweet cakes and breads.  They upped their game this year and have lots of great granola as well.  Fridge and microwave for guests in common",50,1106
" area.  Nice refreshing pool in the courtyard.  And clean.... they and their staff appear to be cleaning all day every day.  The place is spotless.  It is one of the few places in Sayulita you can actually use and practice your Spanish.  They do not speak much English at all yet they really try hard to communicate in such a way that the differences are minimal.  I cannot really recommend this place high enough.  It is a hotel that lets you feel as if you are experiencing Mexico while in Sayulita.  Very safe, secure and plenty of great restaurants nearby.  Oh yea..... the beach is just a short block away.",40,1106
…,30,1106
"Hotel Diamanté is a great economy stay on the north end of Sayulita. Only one block to the beach, and with a great pool to float or read in. Rooms are simple, clean and comfortable. The hotel felt very safe and I appreciated seeing the hotel owner Theresa every day.  Basic breakfast and coffee offered every morning (but one of the best breakfast cafes is right next door). I wish they had in-room safes but otherwise my stay was great. As a female solo traveler, it’s important that I’m safe and comfortable and I felt very safe here.",40,1106
"This hotel is still a good choice, but services have been cut back. The kitchen is no longer available to prepare your own meals, but the hotel provides a minimal breakfast: sweet loaves from Costco, fresh fruit, yogurt w/ sugary cereal for garnish and coffee from an ancient percolator! All sugar and mediocre coffee. The upstairs kitchens are closed and the outside sitting areas are open to smokers, so bad luck for you if guests in the adjacent rooms are smokers. To add to the dreariness of the dark furnishings, the managers have covered the open walled areas upstairs with ugly tan-coloured coarse cheap material more suitable for ground cover on a utility vehicle. Simple white bamboo blinds would be so much prettier so guests could choose to open or close them. The hotel is",50,1106
" still spotlessly clean, the managers are friendly, and the dipping pool w/ fountain is relaxing and refreshing.",50,1106
…,50,1106
"Our stay at Hotel Diamante was cozy, and personal with hotel staff (Theresa who runs the place).  Except for the second night when I was awakened by the neighbors in the next room, which were laughing and having a great time at around 1 am.  I had to turn on the A/C and ceiling fan to make some drowning noises.  The following day a complained to Theresa and she said they were checking out that day, and told my I should of knocked on their door.  Later that day, I found out who was in that room and it was one of the cleaning ladies, I guess with a boyfriend !!  So I found out that the cleaning maids stay on grounds.  My findings without asking, by observing the guest that were coming and going from their rooms.  No one came in or out of that room that was a guest except one of",50,1106
The staff was VERY nice. We arrived early and left late and they were very accommodating. Hotel was close enough to the action and beach without being right on top of it. The pool in the middle of the hotel was AWESOME!!!! We could watch our kids swim right from our hotel room. The kitchenette saved us a lot of money from eating out every meal.,50,1107
"I would stay here again! Gorgeous decor throughout the hotel and guest rooms. The pool is beautiful. The back lawn and patio are lovely. Staff is very helpful and friendly. Very clean and well kept. The rooms are very spacious and include a kitchenette. The bed was very comfy, as well.",50,1107
"My family stayed here and were very impressed with the hotel and staff! The rooms and property were very clean and tidy. The hotel is the perfect distance from the downtown area and the beach, only 5 minutes walking. I would strongly reccommend anyone coming to sayulita to stay here! I can’t say enough about how great the staff was in accommodating us! Stay at the Riviera Sayulita Hotel!",50,1107
"We’ve been a couple of days here. We got Del Mar Villa and everything was awesome. The room is front beach, air condition, espacios shower, small living area, kitchen area… and the most spectacular… an awesome terrace where you can sit, take a coffe and see the sunrise.   You can order room service or go down to eat something at the restaurant. It could be for breakfast, dinner or lunch. A quick option to have a meal.  It’s a walking distance from downtown… almost 3 minutes, but that’s great because you rest in a quiet place, calm …  Another great thing, is the pool. It’s climatized, so you can spend many hours on it with a great temperature.   I totally recommend it!!!",50,1109
"First, the grounds are gorgeous and each room is so unique and beautiful. You honestly can’t go wrong. HOWEVER, the stairs are no joke!!! We were lucky and stayed in the Cascadas room which was right near the pool and the front of the hotel and restaurant. A lot of other people in our party had to basically climb a mountain to get to their room.   The staff was fantastic. From the front desk to house keeping, everyone was welcoming and friendly. Ivan and Fran at the bar were our favorites though. They always remembered our names and greeted us with a huge smile. These two helped make our Sayulita experience more memorable than I could have hoped for!",50,1109
"Overall I’d give this stay 3.5 Stars. The view was top notch, the front desk staff was friendly and accommodating but a few things caused our stay to be less amazing than expected. We were excited to be able to book a last minute trip to Sayulita and stay in the Mi Amor Villa which boasts a beautiful view of the beach, a private balcony with an outdoor tub overlooking the ocean. The website does state that you must climb stairs to reach this room/view. Being healthy and fairly fit we underestimated the inconvenience this steep task would be on our relaxing vacation. These stairs are not for the faint of heart. 160 steep uneven steps will get you up to your room. Pause midway for a breather and by the time you reach the top you’ll be ready to lounge in the room and never leave",30,1109
 again.  It really isn’t a huge deal if you plan on staying in your room for the whole trip. We were excited to go swimming at the beach and into town for breakfast and dinner but that had us traipsing up and down those stairs 4x a day and it wasn’t fun. It was daunting and exhausting. To top it all off the week we were in Sayulita was over crowded and excessively noisy. The town was filled to the brim with partygoers celebrating the Holy Week of Easter. Mi Amor villa has zero soundproofing. Expect to be able to hear everything your neighbors are saying and doing. We couldn’t sleep at night because an awful beach nightclub was playing incessant techno music from 10pm to 5am every night. The sound somehow magically travels up into the room as if you are actually on the beach at this club. If you want peace and quiet relaxation go to Punta Mita instead.,20,1109
…,20,1109
"This is a tough review to write because the experience here has been so uneven. Ricardo at the front desk is fantastic, while his colleague Judy is rude and unpleasant. Some of the rooms are fabulous with amazing views, while others have beds that are so soft it's like you're falling into a waterbed. Bonus: we had one room that had a broken pipe in the ceiling above and water was dripping on our faces the entire night. While they upgraded us to a better room - which is the default when there is a dangerous leak like this - they didn't comp us the night we spent in that room. Overall, Villa Amor next door was a much better experience for us last year. Again, very uneven experience here with the rooms and the service, so it's a lottery. Our gratitude to Ricardo for his great",10,1109
" service, and the ""bonita"" room we can recommend.",30,1109
…,50,1109
"Great location/staff. Some Villas in better condition than others. On site restaurant and bar convenient, but expensive. Poor value for price. Once you get past the initial “wow”-this emperor has few clothes.",10,1109
"Don’t stop on this one. When renting a “Villa” one expects a few amenities such as some artwork on the walls, clean sheets, a plug close to your bed, and a full kitchen. One does not expect dirty sheets, one tall glass in the kitchen, a small blender, no placemats , no platters, aweful coffee and cups for your coffee one would see at a motel six. The place has zero charm. The owners clearly want your money but do not wish to expend anything above and beyond.  There are also only two lounge chairs for the two bedroom unit. To top it off, you need to hide all food at night, because the kitchen is open air and there are large mammals which crawl on the kitchen counters.  You are also asked not to put any toilet paper in the toilets .  If you enjoy paying a lot of money to camp out,",10,1109
A place to meet really lovely people in the best location in Sayulita—less than 5 min walk from the beach and plaza yet far enough away that you can’t hear the all-night parties going on. Can’t wait to return.,50,1110
"Wish I could leave a zero star review. Stayed here with my girlfriend in one of the private rooms, room was good just didn't get cleaned during our 3 day stay. Never given a towel on check in, got it at 11pm when we came back from dinner and a few drinks. Was never given the WiFi code which didn't matter as it was non existent in our room.  The worse came on the morning of check out, the owner came and woke us up at 9am saying to come to reception to pay even though we paid online and had confirmation of this. He then started saying that he couldn't access the money we had paid so we would have to pay twice. We refused as we had proof we had paid the money so he threated to call the police, so we left. Don't stay here as he is a scammer",10,1110
"Great place to stay  Close de the see, close to the center, the Amazing hostel is located in Pelicanos street (really nice).    The  kitchen is great. We can see that the great intention of the owner about recycle waste. The Hostel offer water purified, so no need to buy plastic bottle !!   I recomended",50,1110
This is my second time at Amazing hostel. I stayed at other hostels before but I knew exactly where to go when I needed someplace quiet to relax away but still walking distance from the beach. The atmosphere is is great! I've met so many friends here. The rooms are always clean. The restrooms are always clean. And showers with hot or cold water. The volunteers are above excellence. They really care about their work. And are always there if you need anything. The Owners Suzy and her husband Anhuar are super kind. They really care about the place and always make sure the place is top notch. I really enjoy laying by the pool and reading a book and using the kitchen to make my meals. They have everything you need to prepare your meals. I also recommend taking Spanish class with,50,1110
 Suzy. I stayed at the Amazing for one whole month and took a month course with Suzy she is such a great teacher. Very attentive to start you off slowly step by step to learn everything correctly and formally. I would like to thank them for the month that I was there. I felt very like it was home away from home and that feeling is hard to come by when traveling.,40,1110
…,50,1110
"Good place for stay in Sayulita Mexico, clean and safe, a bit outside from downtown, in that case quite, sometimes too quite) real hot water in a shower! Friendly stuff  Чистый и комфортный хостел в Саюлите                    ",50,1110
"What an amazing experience! The amenities of this hostel are incredible and everything is sparkling clean. The owners are very welcoming and always around to attend to any requests or questions, giving out recommendations. You can relax by the pool and listen to some fresh music, enjoy the spacious living room with TV (with Netflix), use the the well-equipped kitchen, store your food, chill in the hammocks or even climb up the rock climbing wall, everything is available! There’s purified water so that you don’t have to waste your money on bottled water and produce more plastic waste. They are also involved in the local recycling program so all your waste will be disposed of with conscience.   My stay at the Amazing Hostel was just as the name reveals - amazing! I highly",50,1110
" recommend this facility to any kind of travelers, from backpackers on a low budget to couples and families who want a bit more privacy, there’s an option for everyone.",50,1110
…,50,1110
"We just returned from one of our best vacations ever. The Estates were fabulous, but the people made it truly a wonderful experience  Rudy our Butler attended to our every need quickly and efficiently, and was a pleasure to get to know. Our concierges Juan and Emmanuel were always there for us too. Having What’s App to communicate with everyone was a great tool, and worked well. The drivers Daniel, Alejandro , Sebastián , Roberto and all the others were always there to take us wherever we wanted to go. Also a special thanks to Lucero, and the other Joy Squad members who planned a special surprise for my daughter who had just graduated from med school. Alan, our pool waiter, was like a friend always there with his cheerful temperament, waiting to serve us.  Our housekeepers",50,1111
" Judith, Celene and Judith did a great job.  The surroundings were all first rate , and the restaurant Brezza was excellent.  Thank you for a fabulous week , and we will be back as soon as we can . We had been planning this ‘family reunion’ trip for a year , and it couldn’t have been better.",50,1111
…,50,1111
"If you have the opportunity to visit this incredible place, do not miss it. Amazing room, facilities and staff, it almost felt like Disney where you know the staff are working diligently but they are elegantly behind the scenes to ensure the experience is not interrupted. We will definitely be back, special mention to Eduardo (eddie) at the pool for giving us excellent service and lots of information, also to Adrian who provides us with a fresh drink every day, mryam with the Joysquad activities and all the pool staff for an exceptional job.",50,1111
"There is heaven on earth.  They have thought of everything to make this magnificent place a perfect retreat.  The staff are just the best like the pool attendants Ivan and Adrian! Rooms are over the top, food is exquisite, gym is top of the line but the spa is unlike anything in the world.  Salt therapy, phototherapy, shower of sensations.  Opulent!",50,1111
We had a wonderful time.  Alan our server at the Estates pool was fabulous!  Attentive - with always a smile and friendly greeting. He made our time around the pool memorable in so many ways.  We know that he is destined for great things at Vidanta.   We will miss him and the beautiful surroundings we called home for 3 wonderful weeks!  Christina and Paul Wilton Room 30350,50,1111
"Absolutely one of the best vacations I have ever been on. We had a big group and all of the staff was able to accommodate to any requests. All the services and facilities were amazing. The rooms were absolutely amazing, I’ve never seen hotel rooms this nice. Would definitely recommend staying here again!",50,1111
"This place is amazing and so beautiful in every way. The service, location, food, drinks, room and everything else.  We were always greeted with a sincere smile everywhere we went from every staff member. The pools are gorgeous!   We especially enjoyed  the fun and friendly service we received from Pool Butler, Ivan!    He made our pool time a lot of fun and was so attentive to all our needs.   It's staff members that make your holiday special and memorable!     The gym and spa are awesome.  The restaurant was wonderful and food is delicious!   Absolutely loved the private beach club!!    The Estates at Vidanta is a lovely resort, beautiful location, and beautiful people who love their job and are eager to make your stay so enjoyable you will want to go back!   Looking forward",50,1111
 to going back to The Estates!  Thank you all so very much!!,50,1111
…,50,1111
A wonderful experience once again.  This time I stayed for 33 days.  It was nice to see the same staff that were there on my previous visits.  The staff are always helpful and attentive.  I’ll be back again for sure.,50,1112
Wonderful boutique hotel that accommodated our entire extended family for two nights.  Staff was extremely helpful and the breakfast was delicious!  Our room was very large and had more than enough space for a family of four (including toddler and infant).   ,50,1112
Penthousito  We were a party of three and they were sold out of suites we found a little trick ! There is a room called penthousito that actually has two  trundle beds! We we were able to pay 30 usd more and get that room which didn’t have a river view but did have enough rooms for us,50,1112
Magni Fic! Escaping the cold of Montreal we made the best choice that was possible!! This is a little castle with so much art and a wonderful vibes. I wanted to take the whole place home and decorate my house with everything!,50,1112
